Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Nonsupp,GO:0046942,carboxylic acid transport,33/617,280/20876,1.459174744606141e-11,3.800641195253204e-10,3.075518861948317e-10,AT4G18170/AT5G39580/AT1G64380/AT2G38870/AT4G01700/AT2G27660/AT2G42360/AT5G24230/AT5G16970/AT1G48640/AT1G74010/AT1G51790/AT1G78360/AT4G37900/AT3G56200/AT1G09070/AT4G21120/AT1G57630/AT3G54140/AT5G59480/AT3G54420/AT1G51620/AT5G09220/AT5G67340/AT3G18250/AT2G24762/AT3G01760/AT2G39200/AT2G44370/AT1G17500/AT5G48430/AT2G20320/AT1G74000,33
Nonsupp,GO:2000377,regulation of reactive oxygen species metabolic process,28/617,205/20876,1.562135392732272e-11,3.976344636045783e-10,3.217699935747575e-10,AT4G33070/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G12720/AT5G11920/AT1G73805/AT1G32230/AT4G03280/AT3G56400/AT5G24930/AT5G66190/AT2G04450/AT1G49860/AT3G47480/AT3G56710/AT5G66570/AT2G26560/AT3G48640/AT4G04700/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,28
Nonsupp,GO:0009595,detection of biotic stimulus,20/617,104/20876,2.401346552945219e-11,5.976684753996989e-10,4.836396215405459e-10,AT4G14365/AT1G18570/AT4G12720/AT1G73805/AT4G03280/AT3G56400/AT5G66190/AT2G04450/AT3G47480/AT1G10340/AT2G29630/AT5G66570/AT2G26560/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,20
Nonsupp,GO:0015711,organic anion transport,34/617,302/20876,2.556719680972687e-11,6.225056614542196e-10,5.037381339399276e-10,AT4G18170/AT5G39580/AT1G64380/AT2G38870/AT4G01700/AT2G27660/AT2G42360/AT5G24230/AT5G16970/AT1G48640/AT1G74010/AT1G51790/AT1G78360/AT4G37900/AT3G56200/AT1G09070/AT4G21120/AT1G57630/AT3G54140/AT5G59480/AT3G54420/AT1G51620/AT5G09220/AT5G67340/AT3G18250/AT2G24762/AT3G01760/AT2G39200/AT2G44370/AT1G30560/AT1G17500/AT5G48430/AT2G20320/AT1G74000,34
Nonsupp,GO:0008219,cell death,45/617,496/20876,2.7460510020566956e-11,6.54378111128404e-10,5.295296557157481e-10,AT4G18950/AT3G13610/AT2G41100/AT4G25110/AT4G14365/AT1G18570/AT2G44110/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G19250/AT1G09070/AT1G66090/AT3G07040/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT5G61900/AT3G54420/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT2G39200/AT5G05730/AT3G54640/AT5G26920,45
Nonsupp,GO:0010167,response to nitrate,27/617,197/20876,3.331951772650911e-11,7.774554136185459e-10,6.291251044413234e-10,AT5G01490/AT4G19680/AT4G01700/AT1G12740/AT4G02270/AT4G26010/AT2G27660/AT2G26820/AT5G07080/AT3G09290/AT2G29330/AT4G21680/AT4G38830/AT1G09090/AT3G50740/AT3G47040/AT3G54420/AT3G01290/AT5G27350/AT1G13110/AT2G01890/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT3G58810/AT4G25090,27
Nonsupp,GO:0034976,response to endoplasmic reticulum stress,37/617,357/20876,3.862820292022298e-11,8.829303524622397e-10,7.144765352161545e-10,AT4G14365/AT5G17990/AT2G38860/AT1G28480/AT5G63790/AT2G04400/AT4G39670/AT4G12720/AT5G12030/AT1G32230/AT5G42010/AT3G04710/AT5G14930/AT2G20560/AT4G12400/AT1G74310/AT5G51440/AT2G04450/AT1G14200/AT3G47480/AT5G62150/AT2G18680/AT3G01290/AT1G24140/AT4G39890/AT5G67340/AT4G02380/AT5G64510/AT3G12580/AT1G01560/AT3G52430/AT4G33050/AT2G26150/AT3G54640/AT3G25230/AT3G24500/AT5G09590,37
Nonsupp,GO:0050801,ion homeostasis,36/617,343/20876,4.986135263073675e-11,1.116894298928503e-9,9.038026234750388e-10,AT5G01490/AT4G25220/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G26820/AT4G30110/AT3G47420/AT1G55670/AT3G09290/AT2G29330/AT3G17790/AT1G01580/AT4G38830/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT3G47040/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G13110/AT1G68880/AT3G49860/AT1G66200/AT1G30560/AT1G18970/AT3G23190/AT2G39010/AT3G58810/AT4G25090,36
Nonsupp,GO:0002679,respiratory burst involved in defense response,21/617,121/20876,5.861029523559277e-11,1.2623755896896906e-9,1.0215276153409995e-9,AT3G23250/AT5G37490/AT4G14365/AT2G27660/AT2G42360/AT2G37430/AT1G27730/AT1G51790/AT4G39670/AT4G12720/AT3G56400/AT4G26120/AT3G47480/AT3G54420/AT3G53600/AT1G51620/AT2G26560/AT3G52430/AT4G33050/AT2G39200/AT4G01250,21
Nonsupp,GO:0045730,respiratory burst,21/617,121/20876,5.861029523559277e-11,1.2623755896896906e-9,1.0215276153409995e-9,AT3G23250/AT5G37490/AT4G14365/AT2G27660/AT2G42360/AT2G37430/AT1G27730/AT1G51790/AT4G39670/AT4G12720/AT3G56400/AT4G26120/AT3G47480/AT3G54420/AT3G53600/AT1G51620/AT2G26560/AT3G52430/AT4G33050/AT2G39200/AT4G01250,21
Nonsupp,GO:0010583,response to cyclopentenone,23/617,148/20876,7.382332887686092e-11,1.5600401573978155e-9,1.2624009168416535e-9,AT4G18170/AT1G17180/AT3G13610/AT5G54490/AT2G15490/AT5G16970/AT2G35730/AT2G36950/AT1G23550/AT1G78360/AT5G16980/AT1G05680/AT4G21120/AT3G47780/AT1G49860/AT1G27140/AT3G28740/AT1G05560/AT5G12110/AT2G34500/AT1G75270/AT2G39200/AT4G26470,23
Nonsupp,GO:0045088,regulation of innate immune response,40/617,419/20876,7.780474360422778e-11,1.6137280154950946e-9,1.3058456967493203e-9,AT4G18950/AT2G41100/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G19250/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT3G56710/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT3G48640/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,40
Nonsupp,GO:0048585,negative regulation of response to stimulus,37/617,367/20876,8.596897836308537e-11,1.750641013939193e-9,1.4166371362797418e-9,AT4G14365/AT1G18570/AT2G38860/AT1G28480/AT5G60900/AT4G39670/AT2G04430/AT4G12720/AT1G73805/AT1G32230/AT4G03280/AT5G14930/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G26120/AT1G57630/AT2G04450/AT3G47480/AT5G61900/AT3G56710/AT5G14420/AT5G66570/AT2G26560/AT4G39890/AT5G67340/AT3G48640/AT4G02380/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G25350/AT5G26920,37
Nonsupp,GO:0050776,regulation of immune response,40/617,421/20876,8.991092906909824e-11,1.7982185813819648e-9,1.4551374046709322e-9,AT4G18950/AT2G41100/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G19250/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT3G56710/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT3G48640/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,40
Nonsupp,GO:0010941,regulation of cell death,39/617,404/20876,9.696949308292085e-11,1.9053654781205502e-9,1.5418418013738662e-9,AT4G18950/AT2G41100/AT4G25110/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT5G61900/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,39
Nonsupp,GO:0048878,chemical homeostasis,38/617,387/20876,1.033281114135118e-10,1.995301461778159e-9,1.6146189460441684e-9,AT5G01490/AT4G25220/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G26820/AT4G30110/AT3G47420/AT1G55670/AT3G09290/AT2G29330/AT3G17790/AT1G01580/AT4G38830/AT5G24930/AT1G09090/AT4G16370/AT1G28130/AT5G10180/AT3G47040/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT4G37390/AT1G13110/AT1G68880/AT3G49860/AT1G66200/AT1G30560/AT1G18970/AT3G23190/AT2G39010/AT3G58810/AT4G25090,38
Nonsupp,GO:0002682,regulation of immune system process,40/617,424/20876,1.114837671910581e-10,2.1163020212539844e-9,1.7125338724621061e-9,AT4G18950/AT2G41100/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G19250/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT3G56710/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT3G48640/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,40
Nonsupp,GO:0010363,regulation of plant-type hypersensitive response,37/617,371/20876,1.173718305688296e-10,2.169438612484357e-9,1.755532561418263e-9,AT4G18950/AT2G41100/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,37
Nonsupp,GO:0051193,regulation of cofactor metabolic process,27/617,208/20876,1.181569244299516e-10,2.169438612484357e-9,1.755532561418263e-9,AT4G33070/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G12720/AT5G11920/AT1G73805/AT4G03280/AT3G56400/AT5G24930/AT5G66190/AT2G04450/AT1G49860/AT3G47480/AT3G56710/AT5G66570/AT2G26560/AT3G48640/AT4G04700/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,27
Nonsupp,GO:0006612,protein targeting to membrane,37/617,374/20876,1.4778092091961657e-10,2.669590829515654e-9,2.1602610002001674e-9,AT4G18950/AT2G41100/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,37
Nonsupp,GO:0072657,protein localization to membrane,37/617,377/20876,1.8557829578548954e-10,3.247620176246067e-9,2.6280084320938573e-9,AT4G18950/AT2G41100/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,37
Nonsupp,GO:0090150,establishment of protein localization to membrane,37/617,377/20876,1.8557829578548954e-10,3.247620176246067e-9,2.6280084320938573e-9,AT4G18950/AT2G41100/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,37
Nonsupp,GO:0043067,regulation of programmed cell death,38/617,396/20876,2.0166950382374625e-10,3.4749206812707045e-9,2.8119423933966888e-9,AT4G18950/AT2G41100/AT4G25110/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,38
Nonsupp,GO:0051606,detection of stimulus,22/617,144/20876,2.6815296681260633e-10,4.550474588335137e-9,3.682291936613303e-9,AT4G14365/AT1G18570/AT4G12720/AT1G73805/AT4G03280/AT3G56400/AT5G66190/AT2G04450/AT3G47480/AT1G10340/AT2G29630/AT5G66570/AT2G26560/AT3G17700/AT2G26670/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920/AT4G26560,22
Nonsupp,GO:0080135,regulation of cellular response to stress,37/617,385/20876,3.363774008307544e-10,5.623025207917089e-9,4.5502111879855405e-9,AT4G18950/AT2G41100/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G39670/AT4G12720/AT3G44720/AT5G41400/AT1G73805/AT1G32230/AT4G03280/AT1G09070/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT4G21120/AT1G57630/AT2G04450/AT3G47480/AT5G66570/AT3G01290/AT2G26560/AT5G09220/AT5G67340/AT4G02380/AT3G17700/AT2G18690/AT1G13110/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,37
Nonsupp,GO:0019725,cellular homeostasis,33/617,317/20876,3.991148038682433e-10,6.539926632380032e-9,5.292177472254895e-9,AT5G01490/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G26820/AT1G55670/AT3G09290/AT2G29330/AT3G17790/AT4G38830/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT5G61900/AT3G47040/AT1G76080/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G13110/AT1G68880/AT3G49860/AT1G66200/AT1G18970/AT3G23190/AT2G39010/AT3G58810/AT4G25090,33
Nonsupp,GO:0042430,indole-containing compound metabolic process,22/617,147/20876,4.029061943162698e-10,6.539926632380032e-9,5.292177472254895e-9,AT3G44310/AT1G21120/AT1G25220/AT5G17990/AT1G18570/AT2G38860/AT4G39940/AT2G04400/AT4G39950/AT3G56400/AT1G05680/AT5G57220/AT5G10180/AT3G50740/AT4G08770/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT4G04610/AT3G54640,22
Nonsupp,GO:0000165,MAPK cascade,27/617,221/20876,4.721596716395549e-10,7.448152566708472e-9,6.027123458586461e-9,AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G12720/AT1G73805/AT1G32230/AT4G03280/AT3G56400/AT5G24930/AT5G66190/AT1G57630/AT2G04450/AT3G47480/AT3G56710/AT5G66570/AT2G26560/AT5G67340/AT3G48640/AT4G02380/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,27
Nonsupp,GO:0023014,signal transduction by protein phosphorylation,27/617,221/20876,4.721596716395549e-10,7.448152566708472e-9,6.027123458586461e-9,AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT4G12720/AT1G73805/AT1G32230/AT4G03280/AT3G56400/AT5G24930/AT5G66190/AT1G57630/AT2G04450/AT3G47480/AT3G56710/AT5G66570/AT2G26560/AT5G67340/AT3G48640/AT4G02380/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,27
Nonsupp,GO:0015706,nitrate transport,26/617,206/20876,4.864792695228338e-10,7.567455303688526e-9,6.123664489169007e-9,AT5G01490/AT4G19680/AT4G01700/AT1G12740/AT4G02270/AT4G26010/AT2G27660/AT2G26820/AT5G07080/AT3G09290/AT2G29330/AT4G38830/AT1G09090/AT3G50740/AT3G47040/AT3G54420/AT3G01290/AT5G27350/AT1G13110/AT2G01890/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT3G58810/AT4G25090,26
Nonsupp,GO:0006873,cellular ion homeostasis,31/617,291/20876,7.745665881178533e-10,1.1883761351945147e-8,9.616464778218772e-9,AT5G01490/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G26820/AT1G55670/AT3G09290/AT2G29330/AT3G17790/AT4G38830/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT3G47040/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G13110/AT1G68880/AT3G49860/AT1G66200/AT1G18970/AT3G23190/AT2G39010/AT3G58810/AT4G25090,31
Nonsupp,GO:0009753,response to jasmonic acid,41/617,474/20876,9.038965488527423e-10,1.3680596415068531e-8,1.107048262535151e-8,AT3G23250/AT4G18950/AT5G54490/AT1G43160/AT4G14365/AT4G11280/AT3G51450/AT1G18570/AT1G27730/AT1G28480/AT5G57150/AT5G60900/AT2G34810/AT4G39670/AT4G12720/AT1G73805/AT1G32230/AT4G03280/AT1G76650/AT2G29450/AT1G53940/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT1G57630/AT2G04450/AT5G37500/AT3G47480/AT5G66570/AT2G26560/AT4G27410/AT5G67340/AT4G02380/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,41
Nonsupp,GO:0042742,defense response to bacterium,37/617,402/20876,1.1237300628762622e-9,1.6781035605618847e-8,1.3579390654546833e-8,AT1G02930/AT4G14365/AT4G02520/AT5G17990/AT1G18570/AT2G38860/AT4G39940/AT1G28480/AT2G04400/AT4G12720/AT1G73805/AT1G32230/AT4G03280/AT1G19250/AT4G39950/AT1G53940/AT3G56400/AT5G66190/AT5G57220/AT2G04450/AT1G02920/AT4G08770/AT3G47480/AT3G56710/AT5G66570/AT2G26560/AT3G48640/AT3G17700/AT5G52640/AT3G52430/AT4G33050/AT5G05730/AT3G22890/AT3G54640/AT2G39010/AT5G26920/AT2G47730,37
Nonsupp,GO:0030003,cellular cation homeostasis,30/617,282/20876,1.5059825179549525e-9,2.2193426580388774e-8,1.7959154403867233e-8,AT5G01490/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G26820/AT1G55670/AT3G09290/AT2G29330/AT4G38830/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT3G47040/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G13110/AT1G68880/AT3G49860/AT1G66200/AT1G18970/AT3G23190/AT2G39010/AT3G58810/AT4G25090,30
Nonsupp,GO:0055082,cellular chemical homeostasis,31/617,300/20876,1.6340313973128165e-9,2.3709105343848847e-8,1.9185657613772425e-8,AT5G01490/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G26820/AT1G55670/AT3G09290/AT2G29330/AT3G17790/AT4G38830/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT3G47040/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G13110/AT1G68880/AT3G49860/AT1G66200/AT1G18970/AT3G23190/AT2G39010/AT3G58810/AT4G25090,31
Nonsupp,GO:0031667,response to nutrient levels,33/617,335/20876,1.651169836446616e-9,2.3709105343848847e-8,1.9185657613772425e-8,AT5G01490/AT4G19680/AT5G51060/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G43350/AT5G48850/AT3G09290/AT2G29330/AT5G01220/AT3G17790/AT5G54730/AT4G38830/AT1G09090/AT2G03260/AT4G25350/AT3G56710/AT3G47040/AT2G29630/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT3G58810/AT4G25090,33
Nonsupp,GO:0055080,cation homeostasis,32/617,319/20876,1.8658704929719886e-9,2.6452847495299078e-8,2.1405922644222285e-8,AT5G01490/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G26820/AT4G30110/AT1G55670/AT3G09290/AT2G29330/AT1G01580/AT4G38830/AT5G24930/AT1G09090/AT4G16370/AT5G10180/AT3G47040/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT1G13110/AT1G68880/AT3G49860/AT1G66200/AT1G18970/AT3G23190/AT2G39010/AT3G58810/AT4G25090,32
Nonsupp,GO:0009991,response to extracellular stimulus,35/617,373/20876,1.9212242049008084e-9,2.6897138868611317e-8,2.1765447900257844e-8,AT5G01490/AT4G19680/AT5G51060/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G43350/AT5G48850/AT3G09290/AT2G29330/AT5G01220/AT3G17790/AT5G54730/AT4G38830/AT1G09090/AT1G05680/AT2G03260/AT4G25350/AT3G56710/AT3G47040/AT2G29630/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT4G36250/AT3G58810/AT4G25090,35
Nonsupp,GO:0042592,homeostatic process,40/617,468/20876,2.059220902549517e-9,2.8407610908942615e-8,2.298773777499962e-8,AT5G01490/AT4G25220/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT2G24720/AT2G26820/AT4G30110/AT3G47420/AT1G55670/AT3G09290/AT2G29330/AT3G17790/AT1G01580/AT4G38830/AT5G24930/AT1G09090/AT4G16370/AT1G28130/AT5G10180/AT5G61900/AT3G47040/AT1G76080/AT5G27100/AT5G66570/AT3G01290/AT5G09220/AT4G37390/AT1G13110/AT1G68880/AT3G49860/AT1G66200/AT1G30560/AT1G18970/AT3G23190/AT2G39010/AT3G58810/AT4G25090,40
Nonsupp,GO:0009867,jasmonic acid mediated signaling pathway,30/617,286/20876,2.10520687985914e-9,2.8407610908942615e-8,2.298773777499962e-8,AT3G23250/AT4G18950/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT2G34810/AT4G39670/AT4G12720/AT1G73805/AT1G32230/AT4G03280/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT1G57630/AT2G04450/AT3G47480/AT5G66570/AT2G26560/AT5G67340/AT4G02380/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,30
Nonsupp,GO:0071395,cellular response to jasmonic acid stimulus,30/617,286/20876,2.10520687985914e-9,2.8407610908942615e-8,2.298773777499962e-8,AT3G23250/AT4G18950/AT4G14365/AT1G18570/AT1G28480/AT5G60900/AT2G34810/AT4G39670/AT4G12720/AT1G73805/AT1G32230/AT4G03280/AT1G66090/AT3G56400/AT5G24930/AT5G66190/AT1G57630/AT2G04450/AT3G47480/AT5G66570/AT2G26560/AT5G67340/AT4G02380/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT5G26920,30
Nonsupp,GO:0042435,indole-containing compound biosynthetic process,20/617,133/20876,2.3158209870509725e-9,3.0877613160679635e-8,2.498648959712892e-8,AT3G44310/AT1G25220/AT5G17990/AT1G18570/AT2G38860/AT4G39940/AT2G04400/AT4G39950/AT3G56400/AT5G57220/AT5G10180/AT3G50740/AT4G08770/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT4G04610/AT3G54640,20
Nonsupp,GO:0042542,response to hydrogen peroxide,24/617,194/20876,3.4010057954189864e-9,4.4813252833756056e-8,3.626335591152629e-8,AT3G13610/AT3G09350/AT5G12030/AT3G09440/AT3G04710/AT2G20560/AT3G17790/AT5G05410/AT4G12400/AT1G05680/AT1G74310/AT5G51440/AT1G14200/AT4G14030/AT2G25140/AT5G64510/AT3G12580/AT2G19310/AT5G52640/AT2G26150/AT3G25230/AT3G24500/AT5G09590/AT4G21320,24
Nonsupp,GO:0009267,cellular response to starvation,30/617,294/20876,4.034750109843876e-9,5.254558282587374e-8,4.25204387340952e-8,AT5G01490/AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G43350/AT5G48850/AT3G09290/AT2G29330/AT5G01220/AT3G17790/AT5G54730/AT4G38830/AT1G09090/AT2G03260/AT4G25350/AT3G56710/AT3G47040/AT5G13080/AT4G02380/AT1G02310/AT2G34500/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT3G58810/AT4G25090,30
Nonsupp,GO:0031669,cellular response to nutrient levels,31/617,312/20876,4.214191431518637e-9,5.425165980805602e-8,4.390101418678219e-8,AT5G01490/AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G43350/AT5G48850/AT3G09290/AT2G29330/AT5G01220/AT3G17790/AT5G54730/AT4G38830/AT1G09090/AT2G03260/AT4G25350/AT3G56710/AT3G47040/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT3G58810/AT4G25090,31
Nonsupp,GO:0031668,cellular response to extracellular stimulus,33/617,349/20876,4.6290273679506896e-9,5.891489377391786e-8,4.767455219863091e-8,AT5G01490/AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G43350/AT5G48850/AT3G09290/AT2G29330/AT5G01220/AT3G17790/AT5G54730/AT4G38830/AT1G09090/AT1G05680/AT2G03260/AT4G25350/AT3G56710/AT3G47040/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT4G36250/AT3G58810/AT4G25090,33
Nonsupp,GO:0071496,cellular response to external stimulus,33/617,350/20876,4.9712995935015465e-9,6.256017465979475e-8,5.0624351862860234e-8,AT5G01490/AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G43350/AT5G48850/AT3G09290/AT2G29330/AT5G01220/AT3G17790/AT5G54730/AT4G38830/AT1G09090/AT1G05680/AT2G03260/AT4G25350/AT3G56710/AT3G47040/AT5G13080/AT4G02380/AT1G02310/AT3G08860/AT2G34500/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT4G36250/AT3G58810/AT4G25090,33
