Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
cluster3,GO:0055076,transition metal ion homeostasis,8/221,176/20876,5.901888274364837e-4,0.005627872033055041,0.004666781329729589,AT1G18980/AT2G39450/AT2G23150/AT5G04150/AT3G63380/AT3G12750/AT5G22890/AT3G01260,8
cluster3,GO:0035966,response to topologically incorrect protein,12/221,369/20876,5.983318224401191e-4,0.005638397526759239,0.004675509349346318,AT5G01540/AT5G06860/AT1G19180/AT4G22530/AT3G63380/AT3G59700/AT1G76700/AT4G20830/AT2G42380/AT1G74360/AT3G57550/AT4G33050,12
cluster3,GO:0009696,salicylic acid metabolic process,9/221,222/20876,6.218067335282476e-4,0.0057366081554904216,0.0047569482175102915,AT2G19190/AT3G47380/AT3G11840/AT2G23600/AT4G10500/AT2G38470/AT3G56710/AT3G17700/AT4G33050,9
cluster3,GO:0055080,cation homeostasis,11/221,319/20876,6.230772902967124e-4,0.0057366081554904216,0.0047569482175102915,AT1G18980/AT2G39450/AT4G23700/AT2G23150/AT5G04150/AT3G63380/AT3G12750/AT3G05030/AT2G29120/AT5G22890/AT3G01260,11
cluster3,GO:0018958,phenol-containing compound metabolic process,9/221,238/20876,0.0010177917039997843,0.009264217669361672,0.007682135947653875,AT2G19190/AT3G47380/AT3G11840/AT2G23600/AT4G10500/AT2G38470/AT3G56710/AT3G17700/AT4G33050,9
cluster3,GO:0017000,antibiotic biosynthetic process,10/221,288/20876,0.0010380464606667297,0.009342418146000567,0.007746981864940349,AT2G19190/AT3G47380/AT3G11840/AT4G33150/AT4G10500/AT2G38470/AT3G56710/AT5G24090/AT3G17700/AT4G33050,10
cluster7,GO:0042546,cell wall biogenesis,23/216,347/20876,1.7794055598939217e-12,1.6388325206623019e-9,1.623941705713716e-9,AT1G73410/AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT2G45470/AT5G16490/AT1G79620/AT5G03170/AT1G75500/AT4G05200/AT4G18780/AT5G60490/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT4G20170/AT5G17420/AT2G16980/AT4G08685,23
cluster7,GO:0010413,glucuronoxylan metabolic process,15/216,182/20876,7.531114744972675e-10,2.3474307112221552e-7,2.3261014076571333e-7,AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,15
cluster7,GO:0045492,xylan biosynthetic process,15/216,183/20876,8.129361040090687e-10,2.3474307112221552e-7,2.3261014076571333e-7,AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,15
cluster7,GO:0045491,xylan metabolic process,15/216,186/20876,1.0195138810953985e-9,2.3474307112221552e-7,2.3261014076571333e-7,AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,15
cluster7,GO:0044038,cell wall macromolecule biosynthetic process,15/216,195/20876,1.961735656516965e-9,2.581083628074464e-7,2.557631299549186e-7,AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,15
cluster7,GO:0070589,cellular component macromolecule biosynthetic process,15/216,195/20876,1.961735656516965e-9,2.581083628074464e-7,2.557631299549186e-7,AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,15
cluster7,GO:0070592,cell wall polysaccharide biosynthetic process,15/216,195/20876,1.961735656516965e-9,2.581083628074464e-7,2.557631299549186e-7,AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,15
cluster7,GO:0010410,hemicellulose metabolic process,15/216,201/20876,2.976699616236744e-9,3.4269254331925516e-7,3.395787588522707e-7,AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,15
cluster7,GO:0010383,cell wall polysaccharide metabolic process,16/216,238/20876,3.961262362560087e-9,3.6872958123826514e-7,3.653792181651248e-7,AT1G72230/AT5G16600/AT1G58070/AT3G05900/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,16
cluster7,GO:0044036,cell wall macromolecule metabolic process,18/216,309/20876,4.0035785150734545e-9,3.6872958123826514e-7,3.653792181651248e-7,AT2G17120/AT1G72230/AT5G16600/AT1G58070/AT3G05900/AT5G47530/AT1G32100/AT3G23090/AT3G52790/AT1G79620/AT4G05200/AT4G18780/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980,18
cluster7,GO:0009834,plant-type secondary cell wall biogenesis,8/216,53/20876,6.855140252799457e-8,5.7396219752984544e-6,5.687470429834573e-6,AT1G73410/AT5G16600/AT5G03170/AT1G75500/AT4G18780/AT5G60490/AT2G37090/AT5G17420,8
cluster7,GO:0009832,plant-type cell wall biogenesis,11/216,171/20876,1.7511356710578976e-6,1.3439966275369364e-4,1.3317847603571905e-4,AT1G73410/AT5G16600/AT2G45470/AT5G16490/AT5G03170/AT1G75500/AT4G18780/AT5G60490/AT2G37090/AT1G09440/AT5G17420,11
cluster7,GO:0033692,cellular polysaccharide biosynthetic process,18/216,481/20876,2.900982855439084e-6,2.05523477681492e-4,2.0365604337373977e-4,AT1G72230/AT5G16600/AT1G58070/AT5G47530/AT1G32100/AT3G23090/AT1G79620/AT3G52180/AT4G05200/AT4G18780/AT3G24430/AT2G37090/AT1G09440/AT5G67230/AT3G59690/AT5G17420/AT2G16980/AT4G27700,18
cluster1,GO:0010054,trichoblast differentiation,72/678,354/20876,9.286353488829874e-37,1.0112838949335732e-33,8.885574022469846e-34,AT3G02240/AT3G49960/AT4G25220/AT3G01730/AT5G51060/AT5G22410/AT3G62680/AT1G12950/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G12040/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT5G19800/AT4G02270/AT4G26010/AT5G35190/AT4G25820/AT4G25790/AT1G27740/AT1G34510/AT1G70460/AT3G10710/AT5G05500/AT1G62980/AT1G01750/AT1G04160/AT4G34580/AT1G48930/AT4G27290/AT1G30870/AT5G16910/AT2G45160/AT2G45750/AT5G43230/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT4G30320/AT4G00680/AT1G30850/AT4G33730/AT2G21045/AT1G63450/AT5G63990/AT2G17720/AT3G07900/AT4G00730/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT1G49860/AT5G17820/AT3G12540/AT5G15580/AT5G65090/AT5G61650/AT1G31420/AT4G33880/AT4G30670/AT4G18640/AT5G51310/AT4G29180,72
cluster1,GO:0010053,root epidermal cell differentiation,72/678,365/20876,7.816530319932674e-36,4.256100759203341e-33,3.739592663588843e-33,AT3G02240/AT3G49960/AT4G25220/AT3G01730/AT5G51060/AT5G22410/AT3G62680/AT1G12950/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G12040/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT5G19800/AT4G02270/AT4G26010/AT5G35190/AT4G25820/AT4G25790/AT1G27740/AT1G34510/AT1G70460/AT3G10710/AT5G05500/AT1G62980/AT1G01750/AT1G04160/AT4G34580/AT1G48930/AT4G27290/AT1G30870/AT5G16910/AT2G45160/AT2G45750/AT5G43230/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT4G30320/AT4G00680/AT1G30850/AT4G33730/AT2G21045/AT1G63450/AT5G63990/AT2G17720/AT3G07900/AT4G00730/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT1G49860/AT5G17820/AT3G12540/AT5G15580/AT5G65090/AT5G61650/AT1G31420/AT4G33880/AT4G30670/AT4G18640/AT5G51310/AT4G29180,72
cluster1,GO:0090627,plant epidermal cell differentiation,72/678,375/20876,5.050519837985708e-35,1.833338701188812e-32,1.6108500114838625e-32,AT3G02240/AT3G49960/AT4G25220/AT3G01730/AT5G51060/AT5G22410/AT3G62680/AT1G12950/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G12040/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT5G19800/AT4G02270/AT4G26010/AT5G35190/AT4G25820/AT4G25790/AT1G27740/AT1G34510/AT1G70460/AT3G10710/AT5G05500/AT1G62980/AT1G01750/AT1G04160/AT4G34580/AT1G48930/AT4G27290/AT1G30870/AT5G16910/AT2G45160/AT2G45750/AT5G43230/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT4G30320/AT4G00680/AT1G30850/AT4G33730/AT2G21045/AT1G63450/AT5G63990/AT2G17720/AT3G07900/AT4G00730/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT1G49860/AT5G17820/AT3G12540/AT5G15580/AT5G65090/AT5G61650/AT1G31420/AT4G33880/AT4G30670/AT4G18640/AT5G51310/AT4G29180,72
cluster1,GO:0010015,root morphogenesis,76/678,458/20876,1.907491994157356e-32,5.193146954093402e-30,4.56292163865536e-30,AT3G53180/AT3G02240/AT3G49960/AT4G25220/AT3G01730/AT5G51060/AT5G22410/AT3G62680/AT1G12950/AT5G06640/AT5G04960/AT5G57540/AT5G24313/AT5G57530/AT1G12040/AT1G54970/AT2G20520/AT4G40090/AT5G67400/AT5G19800/AT4G02270/AT4G26010/AT5G35190/AT4G25820/AT4G25790/AT1G27740/AT1G34510/AT1G70460/AT3G10710/AT5G05500/AT1G62980/AT1G01750/AT1G04160/AT4G34580/AT1G48930/AT4G27290/AT1G30870/AT1G70560/AT5G16910/AT2G45160/AT2G45750/AT5G43230/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT4G30320/AT4G00680/AT3G04630/AT1G30850/AT4G33730/AT2G21045/AT1G63450/AT4G34390/AT5G63990/AT2G17720/AT3G07900/AT4G00730/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT1G49860/AT5G17820/AT3G12540/AT5G15580/AT5G65090/AT5G61650/AT1G31420/AT4G33880/AT4G30670/AT4G18640/AT5G51310/AT4G29180,76
cluster1,GO:0048764,trichoblast maturation,48/678,323/20876,9.583898441940425e-19,1.697965610867071e-16,1.4919054084173482e-16,AT3G02240/AT3G01730/AT5G51060/AT5G22410/AT3G62680/AT1G12950/AT5G57540/AT5G24313/AT1G12040/AT4G40090/AT1G27740/AT1G70460/AT5G05500/AT1G62980/AT1G04160/AT4G34580/AT4G27290/AT5G16910/AT2G45160/AT5G43230/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT4G30320/AT1G30850/AT2G21045/AT1G63450/AT5G63990/AT2G17720/AT3G07900/AT4G00730/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT1G49860/AT5G17820/AT3G12540/AT5G15580/AT5G65090/AT1G31420/AT4G33880/AT4G18640/AT5G51310/AT4G29180,48
cluster1,GO:0048765,root hair cell differentiation,48/678,323/20876,9.583898441940425e-19,1.697965610867071e-16,1.4919054084173482e-16,AT3G02240/AT3G01730/AT5G51060/AT5G22410/AT3G62680/AT1G12950/AT5G57540/AT5G24313/AT1G12040/AT4G40090/AT1G27740/AT1G70460/AT5G05500/AT1G62980/AT1G04160/AT4G34580/AT4G27290/AT5G16910/AT2G45160/AT5G43230/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT4G30320/AT1G30850/AT2G21045/AT1G63450/AT5G63990/AT2G17720/AT3G07900/AT4G00730/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT1G49860/AT5G17820/AT3G12540/AT5G15580/AT5G65090/AT1G31420/AT4G33880/AT4G18640/AT5G51310/AT4G29180,48
cluster1,GO:0048469,cell maturation,48/678,324/20876,1.0914379500522953e-18,1.697965610867071e-16,1.4919054084173482e-16,AT3G02240/AT3G01730/AT5G51060/AT5G22410/AT3G62680/AT1G12950/AT5G57540/AT5G24313/AT1G12040/AT4G40090/AT1G27740/AT1G70460/AT5G05500/AT1G62980/AT1G04160/AT4G34580/AT4G27290/AT5G16910/AT2G45160/AT5G43230/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT4G30320/AT1G30850/AT2G21045/AT1G63450/AT5G63990/AT2G17720/AT3G07900/AT4G00730/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT1G49860/AT5G17820/AT3G12540/AT5G15580/AT5G65090/AT1G31420/AT4G33880/AT4G18640/AT5G51310/AT4G29180,48
cluster1,GO:0048588,developmental cell growth,45/678,444/20876,1.530876918381889e-11,2.0839062051473466e-9,1.8310093668541279e-9,AT3G02240/AT3G01730/AT5G51060/AT3G62680/AT1G12040/AT5G36260/AT1G79860/AT5G05500/AT1G35670/AT1G63930/AT1G62980/AT5G13990/AT1G04160/AT5G62310/AT4G34580/AT5G16910/AT2G33460/AT2G45160/AT4G14880/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT3G21180/AT5G49270/AT2G45890/AT2G22290/AT2G21045/AT1G63450/AT1G79250/AT4G04900/AT5G13150/AT2G41970/AT5G04390/AT5G63990/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT5G17820/AT5G15580/AT5G65090/AT1G31420/AT4G26470/AT5G51310,45
cluster1,GO:0080147,root hair cell development,29/678,203/20876,2.1307614800884926e-11,2.578221390907076e-9,2.2653358893572394e-9,AT3G02240/AT3G01730/AT5G51060/AT3G62680/AT1G12040/AT5G05500/AT1G62980/AT1G04160/AT4G34580/AT5G16910/AT2G45160/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT2G21045/AT1G63450/AT5G63990/AT2G17720/AT3G05490/AT3G16370/AT2G32270/AT1G52240/AT5G17820/AT5G15580/AT1G31420/AT5G51310,29
cluster1,GO:0048767,root hair elongation,27/678,188/20876,9.283891880045725e-11,1.0110158257369795e-8,8.883218651538487e-9,AT3G02240/AT3G01730/AT5G51060/AT3G62680/AT1G12040/AT5G05500/AT1G62980/AT1G04160/AT4G34580/AT5G16910/AT2G45160/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT2G21045/AT1G63450/AT5G63990/AT3G05490/AT3G16370/AT2G32270/AT5G17820/AT5G15580/AT1G31420/AT5G51310,27
cluster1,GO:0000041,transition metal ion transport,28/678,231/20876,2.2254532773077125e-9,2.2031987445346353e-7,1.9358249082035509e-7,AT5G60530/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT3G16440/AT2G26820/AT5G26010/AT2G21045/AT2G29330/AT3G54040/AT4G00080/AT2G39410/AT2G32270/AT5G17820/AT1G68150/AT5G19520/AT1G51830/AT2G21550/AT2G30840/AT4G30670/AT3G24450/AT3G46900/AT1G23020/AT4G26470/AT5G05400/AT3G23190/AT4G25090,28
cluster1,GO:0015698,inorganic anion transport,29/678,256/20876,5.531317050867493e-9,5.01967022366225e-7,4.410497543191712e-7,AT4G19680/AT4G08620/AT4G01700/AT4G19030/AT1G12740/AT4G02270/AT4G26010/AT5G64120/AT2G27660/AT1G68840/AT2G26820/AT1G73260/AT5G26010/AT2G22470/AT2G21045/AT2G29330/AT5G64100/AT1G26250/AT2G03260/AT2G32270/AT1G49860/AT5G17820/AT1G68150/AT3G01290/AT1G51830/AT4G30670/AT5G05400/AT3G23190/AT4G25090,29
cluster1,GO:0010167,response to nitrate,25/678,197/20876,6.295953469923616e-9,5.274071791343707e-7,4.6340256713850754e-7,AT4G19680/AT5G63270/AT4G01700/AT1G12740/AT4G02270/AT4G26010/AT5G64120/AT2G27660/AT1G68840/AT2G26820/AT1G73260/AT5G26010/AT2G22470/AT2G21045/AT2G29330/AT5G64100/AT2G32270/AT5G17820/AT1G68150/AT3G01290/AT1G51830/AT4G30670/AT5G05400/AT3G23190/AT4G25090,25
cluster1,GO:0002679,respiratory burst involved in defense response,19/678,121/20876,1.2764135812211602e-8,9.266762599665622e-7,8.142175054947613e-7,AT3G46280/AT3G53180/AT1G51800/AT3G48090/AT5G64120/AT4G14365/AT2G27660/AT2G42360/AT2G37430/AT1G51790/AT4G39670/AT4G12720/AT2G17720/AT5G22250/AT3G53600/AT1G04100/AT1G51620/AT4G31550/AT4G01250,19
cluster1,GO:0045730,respiratory burst,19/678,121/20876,1.2764135812211602e-8,9.266762599665622e-7,8.142175054947613e-7,AT3G46280/AT3G53180/AT1G51800/AT3G48090/AT5G64120/AT4G14365/AT2G27660/AT2G42360/AT2G37430/AT1G51790/AT4G39670/AT4G12720/AT2G17720/AT5G22250/AT3G53600/AT1G04100/AT1G51620/AT4G31550/AT4G01250,19
cluster1,GO:0015711,organic anion transport,31/678,302/20876,1.7419833916836942e-8,1.1856374459647143e-6,1.0417519098950513e-6,AT3G46280/AT5G39580/AT2G38870/AT1G51850/AT1G51800/AT4G01700/AT4G20460/AT5G12170/AT2G27660/AT1G25530/AT2G42360/AT4G37640/AT5G24230/AT1G48640/AT1G51790/AT3G03990/AT3G53670/AT4G37900/AT4G23010/AT5G40780/AT2G17720/AT1G51620/AT3G09330/AT3G01760/AT3G48570/AT1G14780/AT1G30560/AT1G17500/AT1G61270/AT5G48430/AT2G20320,31
cluster1,GO:0006865,amino acid transport,28/678,255/20876,2.0105404530434177e-8,1.2879285608025189e-6,1.1316292704745925e-6,AT3G46280/AT5G39580/AT2G38870/AT1G51850/AT1G51800/AT4G01700/AT4G20460/AT2G27660/AT1G25530/AT2G42360/AT4G37640/AT5G24230/AT1G48640/AT1G51790/AT3G03990/AT3G53670/AT4G37900/AT5G40780/AT2G17720/AT1G51620/AT3G09330/AT3G01760/AT3G48570/AT1G14780/AT1G17500/AT1G61270/AT5G48430/AT2G20320,28
cluster1,GO:0015706,nitrate transport,24/678,206/20876,6.696154407704045e-8,4.051173416660948e-6,3.5595347114637296e-6,AT4G19680/AT4G01700/AT1G12740/AT4G02270/AT4G26010/AT5G64120/AT2G27660/AT1G68840/AT2G26820/AT1G73260/AT5G26010/AT2G22470/AT2G21045/AT2G29330/AT5G64100/AT2G32270/AT5G17820/AT1G68150/AT3G01290/AT1G51830/AT4G30670/AT5G05400/AT3G23190/AT4G25090,24
cluster1,GO:0015849,organic acid transport,28/678,280/20876,1.481564456336283e-7,8.067118464751063e-6,7.088116267419377e-6,AT3G46280/AT5G39580/AT2G38870/AT1G51850/AT1G51800/AT4G01700/AT4G20460/AT2G27660/AT1G25530/AT2G42360/AT4G37640/AT5G24230/AT1G48640/AT1G51790/AT3G03990/AT3G53670/AT4G37900/AT5G40780/AT2G17720/AT1G51620/AT3G09330/AT3G01760/AT3G48570/AT1G14780/AT1G17500/AT1G61270/AT5G48430/AT2G20320,28
cluster1,GO:0046942,carboxylic acid transport,28/678,280/20876,1.481564456336283e-7,8.067118464751063e-6,7.088116267419377e-6,AT3G46280/AT5G39580/AT2G38870/AT1G51850/AT1G51800/AT4G01700/AT4G20460/AT2G27660/AT1G25530/AT2G42360/AT4G37640/AT5G24230/AT1G48640/AT1G51790/AT3G03990/AT3G53670/AT4G37900/AT5G40780/AT2G17720/AT1G51620/AT3G09330/AT3G01760/AT3G48570/AT1G14780/AT1G17500/AT1G61270/AT5G48430/AT2G20320,28
cluster1,GO:0010106,cellular response to iron ion starvation,17/678,116/20876,2.0842628130881718e-7,1.0808391445014377e-5,9.496716276176182e-6,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,17
cluster1,GO:0006826,iron ion transport,17/678,120/20876,3.4321547129620314e-7,1.6989165829162054e-5,1.4927409732452088e-5,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,17
cluster1,GO:0010243,response to organonitrogen compound,36/678,443/20876,4.853718657148716e-7,2.2981302685369355e-5,2.0192358166353244e-5,AT3G46280/AT3G53180/AT4G18950/AT1G51800/AT1G19380/AT5G51060/AT2G41100/AT3G57550/AT4G27280/AT3G48090/AT5G64120/AT4G14365/AT2G27660/AT2G42360/AT2G37430/AT5G46050/AT1G68840/AT4G37640/AT1G51790/AT4G39670/AT2G22500/AT4G12720/AT3G25600/AT1G73805/AT2G17720/AT1G07000/AT2G04450/AT5G22250/AT3G53600/AT1G04100/AT1G51620/AT5G09800/AT1G34180/AT4G23810/AT4G31550/AT4G01250,36
cluster1,GO:0006879,cellular iron ion homeostasis,17/678,127/20876,7.803210763457797e-7,3.5407068839189755e-5,3.111016922799622e-5,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,17
cluster1,GO:0010200,response to chitin,34/678,421/20876,1.1607251246962582e-6,5.056118643176901e-5,4.4425226877848366e-5,AT3G46280/AT3G53180/AT4G18950/AT1G51800/AT1G19380/AT2G41100/AT3G57550/AT4G27280/AT3G48090/AT5G64120/AT4G14365/AT2G27660/AT2G42360/AT2G37430/AT1G68840/AT4G37640/AT1G51790/AT4G39670/AT2G22500/AT4G12720/AT3G25600/AT1G73805/AT2G17720/AT1G07000/AT2G04450/AT5G22250/AT3G53600/AT1G04100/AT1G51620/AT5G09800/AT1G34180/AT4G23810/AT4G31550/AT4G01250,34
cluster1,GO:0046916,cellular transition metal ion homeostasis,18/678,154/20876,2.766748192337668e-6,1.158841839021431e-4,1.018208140419004e-4,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT3G21180/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,18
cluster1,GO:0055072,iron ion homeostasis,17/678,141/20876,3.4001378085633614e-6,1.371388916120556e-4,1.2049611181224545e-4,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,17
cluster1,GO:0055076,transition metal ion homeostasis,18/678,176/20876,1.8024609741955296e-5,7.010285717496186e-4,6.159537690014047e-4,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT3G21180/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,18
cluster1,GO:0006875,cellular metal ion homeostasis,19/678,195/20876,2.115912142139263e-5,7.945614906171232e-4,6.981358029780726e-4,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT3G21180/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT5G27100/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,19
cluster1,GO:0098771,inorganic ion homeostasis,21/678,248/20876,6.461372575369934e-5,0.002345478244859286,0.0020608377793022,AT4G25220/AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT3G21180/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT5G27100/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT1G30560/AT3G23190/AT4G25090,21
cluster1,GO:0009267,cellular response to starvation,23/678,294/20876,9.953466083706981e-5,0.0034965563113409366,0.0030722243361934283,AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT5G57910/AT2G26820/AT5G26010/AT1G21400/AT3G49630/AT2G21045/AT2G29330/AT2G03260/AT2G32270/AT5G17820/AT1G68150/AT3G13450/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,23
cluster1,GO:0031667,response to nutrient levels,25/678,335/20876,1.0733643021339664e-4,0.0036527928906996544,0.0032095004955255773,AT4G19680/AT5G51060/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT3G48090/AT5G57910/AT2G26820/AT5G26010/AT1G21400/AT3G49630/AT2G21045/AT2G29330/AT2G03260/AT2G32270/AT5G17820/AT1G68150/AT3G13450/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,25
cluster1,GO:0042594,response to starvation,23/678,302/20876,1.4838332636561696e-4,0.00489664977006536,0.0043024064965341575,AT4G19680/AT3G62680/AT1G12740/AT4G02270/AT4G26010/AT5G57910/AT2G26820/AT5G26010/AT1G21400/AT3G49630/AT2G21045/AT2G29330/AT2G03260/AT2G32270/AT5G17820/AT1G68150/AT3G13450/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,23
cluster1,GO:0034754,cellular hormone metabolic process,16/678,172/20876,1.6018812669828123e-4,0.0049945885054735245,0.004388459669881044,AT3G53180/AT1G51800/AT5G23010/AT4G13770/AT3G25730/AT1G70560/AT5G17990/AT4G14880/AT2G38860/AT4G31500/AT4G39940/AT2G04400/AT5G14420/AT2G30840/AT2G46650/AT2G20320,16
cluster1,GO:0012501,programmed cell death,30/678,448/20876,1.6229115260342388e-4,0.0049945885054735245,0.004388459669881044,AT5G25440/AT4G18950/AT3G13610/AT2G41100/AT1G33600/AT3G48090/AT5G64120/AT4G25110/AT4G14365/AT4G36480/AT4G37640/AT1G73260/AT5G60900/AT4G39670/AT4G34390/AT4G12720/AT1G73805/AT5G40780/AT3G07040/AT3G55470/AT1G79330/AT2G30930/AT1G07000/AT2G04450/AT1G61740/AT3G01290/AT4G35600/AT4G23810/AT3G57330/AT1G53230,30
cluster1,GO:0055065,metal ion homeostasis,19/678,227/20876,1.651103638173066e-4,0.0049945885054735245,0.004388459669881044,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT2G26820/AT3G21180/AT5G26010/AT2G21045/AT2G29330/AT2G32270/AT5G17820/AT1G68150/AT5G27100/AT1G51830/AT4G30670/AT1G23020/AT5G05400/AT3G23190/AT4G25090,19
cluster1,GO:0035556,intracellular signal transduction,32/678,495/20876,1.8873051912189683e-4,0.0054642408835637955,0.0048011163918220395,AT3G54150/AT1G08320/AT2G26070/AT2G41100/AT1G33600/AT3G48090/AT1G59940/AT4G14365/AT2G37430/AT4G14640/AT3G23150/AT2G40940/AT3G59770/AT5G60900/AT4G39670/AT4G12720/AT1G73805/AT4G16350/AT2G04450/AT5G22250/AT5G47730/AT3G53600/AT1G04100/AT4G39890/AT4G35600/AT5G46390/AT4G23810/AT4G31550/AT1G53230/AT4G01250/AT5G25350/AT4G36250,32
